"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","155.46011","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","145.59743","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","134.85408","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701400.0","1445000.0","125.5788","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701500.0","1445000.0","145.10131","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701600.0","1445000.0","141.56985","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701700.0","1445000.0","140.59214","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701800.0","1445000.0","141.17214","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701900.0","1445000.0","142.28723","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702000.0","1445000.0","142.91432","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702100.0","1445000.0","142.18498","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702200.0","1445000.0","139.13432","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702300.0","1445000.0","132.99457","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702400.0","1445000.0","118.65526","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702500.0","1445000.0","104.82705","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702600.0","1445000.0","100.92246","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702700.0","1445000.0","121.87669","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702800.0","1445000.0","136.17975","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702900.0","1445000.0","140.76288","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703000.0","1445000.0","134.94913","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703100.0","1445000.0","122.79563","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010301.0"
"703200.0","1445000.0","125.00856","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010301.0"
"703300.0","1445000.0","120.69304","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703400.0","1445000.0","127.84016","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703500.0","1445000.0","124.03929","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703600.0","1445000.0","124.36912","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"703700.0","1445000.0","148.93517","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"703800.0","1445000.0","156.11935","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"703900.0","1445000.0","142.84108","0.3","0.3","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"704000.0","1445000.0","134.85204","4.7","4.7","190.0","1-HR","ALL","1ST","UCART1","14010704.0"
"704100.0","1445000.0","149.30808","5.0","5.0","190.0","1-HR","ALL","1ST","UCART1","14010520.0"
"704200.0","1445000.0","183.36316","0.9","0.9","190.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704300.0","1445000.0","158.69089","6.2","6.2","190.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704400.0","1445000.0","182.00402","6.7","6.7","190.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704500.0","1445000.0","169.46342","5.4","5.4","190.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704600.0","1445000.0","155.85481","0.4","0.4","190.0","1-HR","ALL","1ST","UCART1","14010307.0"
"704700.0","1445000.0","173.89631","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010307.0"
"704800.0","1445000.0","188.14945","0.0","0.0","190.0","1-HR","ALL","1ST","UCART1","14010307.0"
"704900.0","1445000.0","197.44385","0.0","16.0","190.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705000.0","1445000.0","201.3129","4.2","16.0","190.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705100.0","1445000.0","198.78036","9.0","9.0","190.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705200.0","1445000.0","191.15955","12.6","12.6","190.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705300.0","1445000.0","180.86894","11.9","11.9","190.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705400.0","1445000.0","167.58409","9.2","9.2","190.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705500.0","1445000.0","157.78471","9.2","9.2","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705600.0","1445000.0","154.65031","7.4","7.4","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705700.0","1445000.0","218.85808","8.4","8.4","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705800.0","1445000.0","182.56711","7.3","7.3","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705900.0","1445000.0","162.43174","5.4","5.4","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"706000.0","1445000.0","157.08309","5.8","5.8","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"706100.0","1445000.0","128.79684","4.2","4.2","190.0","1-HR","ALL","1ST","UCART1","14010219.0"
"706200.0","1445000.0","131.40455","5.0","5.0","190.0","1-HR","ALL","1ST","UCART1","14010520.0"
"706300.0","1445000.0","132.61682","7.6","7.6","190.0","1-HR","ALL","1ST","UCART1","14010520.0"
"706400.0","1445000.0","134.51706","7.2","7.2","190.0","1-HR","ALL","1ST","UCART1","14010819.0"
"706500.0","1445000.0","137.0571","7.8","7.8","190.0","1-HR","ALL","1ST","UCART1","14010819.0"
"706600.0","1445000.0","137.97752","6.5","6.5","190.0","1-HR","ALL","1ST","UCART1","14010819.0"
"706700.0","1445000.0","139.8219","9.2","9.2","190.0","1-HR","ALL","1ST","UCART1","14010819.0"
"706800.0","1445000.0","132.63914","9.3","9.3","190.0","1-HR","ALL","1ST","UCART1","14010819.0"
"706900.0","1445000.0","125.6989","5.2","5.2","190.0","1-HR","ALL","1ST","UCART1","14010304.0"
"707000.0","1445000.0","124.91324","4.0","4.0","190.0","1-HR","ALL","1ST","UCART1","14010304.0"
"707100.0","1445000.0","119.71148","4.1","4.1","190.0","1-HR","ALL","1ST","UCART1","14010304.0"
"707200.0","1445000.0","122.10393","3.0","3.0","190.0","1-HR","ALL","1ST","UCART1","14010305.0"
"707300.0","1445000.0","123.55234","3.6","3.6","190.0","1-HR","ALL","1ST","UCART1","14010305.0"
"707400.0","1445000.0","120.72406","6.0","6.0","190.0","1-HR","ALL","1ST","UCART1","14010305.0"
"707500.0","1445000.0","109.76475","6.1","6.1","190.0","1-HR","ALL","1ST","UCART1","14010305.0"
"707600.0","1445000.0","110.21086","7.3","7.3","190.0","1-HR","ALL","1ST","UCART1","14010823.0"
"707700.0","1445000.0","133.43419","5.9","5.9","190.0","1-HR","ALL","1ST","UCART1","14010823.0"
"707800.0","1445000.0","152.73257","5.3","5.3","190.0","1-HR","ALL","1ST","UCART1","14010823.0"
"707900.0","1445000.0","166.26248","4.4","4.4","190.0","1-HR","ALL","1ST","UCART1","14010823.0"
