"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","95.86047","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","64.1429","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","63.66455","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701400.0","1445000.0","61.08603","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701500.0","1445000.0","56.68618","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701600.0","1445000.0","51.29291","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701700.0","1445000.0","28.32912","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010104.0"
"701800.0","1445000.0","37.89264","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010104.0"
"701900.0","1445000.0","48.25578","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702000.0","1445000.0","58.53241","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702100.0","1445000.0","67.48019","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702200.0","1445000.0","63.72955","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702300.0","1445000.0","64.63393","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702400.0","1445000.0","61.25088","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702500.0","1445000.0","54.40431","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702600.0","1445000.0","56.87568","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010503.0"
"702700.0","1445000.0","63.00573","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010503.0"
"702800.0","1445000.0","64.98762","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010503.0"
"702900.0","1445000.0","68.21763","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010220.0"
"703000.0","1445000.0","57.09198","0.0","0.0","80.0","1-HR","ALL","1ST","UCART1","14010103.0"
