"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","47.83496","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","47.98896","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","50.43759","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010124.0"
"701400.0","1445000.0","47.78624","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010124.0"
"701500.0","1445000.0","29.58133","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010605.0"
"701600.0","1445000.0","28.52334","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010605.0"
"701700.0","1445000.0","31.42323","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"701800.0","1445000.0","36.65451","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"701900.0","1445000.0","41.52906","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702000.0","1445000.0","45.66859","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702100.0","1445000.0","48.78635","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702200.0","1445000.0","50.74245","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702300.0","1445000.0","51.61531","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702400.0","1445000.0","51.63831","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702500.0","1445000.0","51.20099","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702600.0","1445000.0","50.729","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702700.0","1445000.0","50.60879","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702800.0","1445000.0","51.01601","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702900.0","1445000.0","52.03863","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703000.0","1445000.0","54.49105","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010220.0"
"703100.0","1445000.0","55.22608","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703200.0","1445000.0","56.44037","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703300.0","1445000.0","56.76418","0.0","0.0","0.0","1-HR","ALL","1ST","UCART1","14010104.0"
