"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","104.04406","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","109.44037","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","112.50532","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701400.0","1445000.0","112.18866","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701500.0","1445000.0","111.6411","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701600.0","1445000.0","109.55202","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701700.0","1445000.0","106.22695","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701800.0","1445000.0","101.95046","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701900.0","1445000.0","96.99463","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702000.0","1445000.0","30.54255","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702100.0","1445000.0","28.68308","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702200.0","1445000.0","26.77508","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702300.0","1445000.0","24.77516","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702400.0","1445000.0","22.57934","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702500.0","1445000.0","21.38917","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702600.0","1445000.0","24.90084","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702700.0","1445000.0","29.0084","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702800.0","1445000.0","32.81965","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702900.0","1445000.0","36.2675","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703000.0","1445000.0","39.32521","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703100.0","1445000.0","40.02558","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703200.0","1445000.0","41.60492","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703300.0","1445000.0","125.57654","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703400.0","1445000.0","135.61314","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703500.0","1445000.0","149.41037","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703600.0","1445000.0","166.48493","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703700.0","1445000.0","185.66369","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703800.0","1445000.0","205.31129","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703900.0","1445000.0","223.34089","0.3","0.3","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704000.0","1445000.0","169.05862","4.7","4.7","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704100.0","1445000.0","175.372","5.0","5.0","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704200.0","1445000.0","181.6035","0.9","0.9","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704300.0","1445000.0","172.90634","6.2","6.2","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704400.0","1445000.0","164.21506","6.7","6.7","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704500.0","1445000.0","152.70156","5.4","5.4","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704600.0","1445000.0","141.67609","0.4","0.4","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704700.0","1445000.0","122.28843","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704800.0","1445000.0","127.75422","0.0","0.0","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"704900.0","1445000.0","138.15166","0.0","16.0","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705000.0","1445000.0","144.79367","4.2","16.0","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705100.0","1445000.0","149.90275","9.0","9.0","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705200.0","1445000.0","154.93474","12.6","12.6","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705300.0","1445000.0","185.25952","11.9","11.9","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705400.0","1445000.0","193.36103","9.2","9.2","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705500.0","1445000.0","198.71524","9.2","9.2","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705600.0","1445000.0","106.22857","7.4","7.4","290.0","1-HR","ALL","1ST","UCART1","14010304.0"
"705700.0","1445000.0","108.37666","8.4","8.4","290.0","1-HR","ALL","1ST","UCART1","14010520.0"
"705800.0","1445000.0","226.53247","7.3","7.3","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705900.0","1445000.0","231.61533","5.4","5.4","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706000.0","1445000.0","236.17973","5.8","5.8","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706100.0","1445000.0","241.8151","4.2","4.2","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706200.0","1445000.0","247.55054","5.0","5.0","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706300.0","1445000.0","252.73001","7.6","7.6","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706400.0","1445000.0","258.48726","7.2","7.2","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706500.0","1445000.0","263.11473","7.8","7.8","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706600.0","1445000.0","266.85427","6.5","6.5","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706700.0","1445000.0","267.19316","9.2","9.2","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706800.0","1445000.0","265.9959","9.3","9.3","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706900.0","1445000.0","263.41327","5.2","5.2","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707000.0","1445000.0","257.36073","4.0","4.0","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707100.0","1445000.0","249.08476","4.1","4.1","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707200.0","1445000.0","238.86235","3.0","3.0","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707300.0","1445000.0","227.08514","3.6","3.6","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707400.0","1445000.0","213.55581","6.0","6.0","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707500.0","1445000.0","213.58326","6.1","6.1","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707600.0","1445000.0","197.14209","7.3","7.3","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707700.0","1445000.0","180.32934","5.9","5.9","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707800.0","1445000.0","161.545","5.3","5.3","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707900.0","1445000.0","144.42115","4.4","4.4","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"708000.0","1445000.0","127.23944","6.2","6.2","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"708100.0","1445000.0","111.36579","4.8","4.8","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"708200.0","1445000.0","95.72195","8.3","8.3","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"708300.0","1445000.0","81.49547","10.2","10.2","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"708400.0","1445000.0","68.5119","10.5","10.5","290.0","1-HR","ALL","1ST","UCART1","14010307.0"
"708500.0","1445000.0","84.67756","8.7","8.7","290.0","1-HR","ALL","1ST","UCART1","14010824.0"
"708600.0","1445000.0","80.38151","9.2","9.2","290.0","1-HR","ALL","1ST","UCART1","14010824.0"
"708700.0","1445000.0","69.2964","10.8","10.8","290.0","1-HR","ALL","1ST","UCART1","14010824.0"
"708800.0","1445000.0","75.87312","11.7","11.7","290.0","1-HR","ALL","1ST","UCART1","14010106.0"
"708900.0","1445000.0","67.01438","11.4","11.4","290.0","1-HR","ALL","1ST","UCART1","14010106.0"
"709000.0","1445000.0","55.04703","8.9","8.9","290.0","1-HR","ALL","1ST","UCART1","14010106.0"
"709100.0","1445000.0","41.2067","7.6","7.6","290.0","1-HR","ALL","1ST","UCART1","14010106.0"
"709200.0","1445000.0","36.92471","7.8","7.8","290.0","1-HR","ALL","1ST","UCART1","14010302.0"
"709300.0","1445000.0","38.82478","8.0","8.0","290.0","1-HR","ALL","1ST","UCART1","14010302.0"
"709400.0","1445000.0","45.78308","7.9","7.9","290.0","1-HR","ALL","1ST","UCART1","14010823.0"
"709500.0","1445000.0","59.12459","7.8","7.8","290.0","1-HR","ALL","1ST","UCART1","14010823.0"
"709600.0","1445000.0","69.62132","8.8","8.8","290.0","1-HR","ALL","1ST","UCART1","14010823.0"
"709700.0","1445000.0","80.83797","9.3","9.3","290.0","1-HR","ALL","1ST","UCART1","14010823.0"
"709800.0","1445000.0","91.18871","9.3","9.3","290.0","1-HR","ALL","1ST","UCART1","14010823.0"
"709900.0","1445000.0","98.1144","11.1","11.1","290.0","1-HR","ALL","1ST","UCART1","14010823.0"
"710000.0","1445000.0","105.05176","9.9","9.9","290.0","1-HR","ALL","1ST","UCART1","14010823.0"
"710100.0","1445000.0","108.56818","9.7","9.7","290.0","1-HR","ALL","1ST","UCART1","14010823.0"
"710200.0","1445000.0","112.63073","7.8","7.8","290.0","1-HR","ALL","1ST","UCART1","14010823.0"
