"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","134.05074","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","139.27059","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","141.28776","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701400.0","1445000.0","140.58867","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701500.0","1445000.0","137.85031","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701600.0","1445000.0","133.77121","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701700.0","1445000.0","128.95391","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701800.0","1445000.0","123.85703","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701900.0","1445000.0","118.79199","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702000.0","1445000.0","113.91268","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702100.0","1445000.0","109.1892","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702200.0","1445000.0","104.3312","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702300.0","1445000.0","98.78141","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702400.0","1445000.0","91.81657","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702500.0","1445000.0","82.82582","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702600.0","1445000.0","70.90061","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702700.0","1445000.0","73.45546","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702800.0","1445000.0","82.78303","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702900.0","1445000.0","91.02448","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703000.0","1445000.0","88.24241","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703100.0","1445000.0","101.49036","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703200.0","1445000.0","145.38116","0.0","0.0","270.0","1-HR","ALL","1ST","UCART1","14010221.0"
