"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","117.49802","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","122.99135","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","125.75101","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701400.0","1445000.0","126.086","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701500.0","1445000.0","124.48307","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701600.0","1445000.0","121.47606","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701700.0","1445000.0","117.55525","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701800.0","1445000.0","113.13132","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701900.0","1445000.0","108.53091","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702000.0","1445000.0","103.97212","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702100.0","1445000.0","33.17945","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702200.0","1445000.0","31.68449","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702300.0","1445000.0","90.0723","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702400.0","1445000.0","83.94175","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702500.0","1445000.0","76.04883","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702600.0","1445000.0","65.83784","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702700.0","1445000.0","31.66666","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702800.0","1445000.0","35.99656","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702900.0","1445000.0","39.1861","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703000.0","1445000.0","42.42311","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703100.0","1445000.0","43.64114","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703200.0","1445000.0","129.36972","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703300.0","1445000.0","136.48257","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703400.0","1445000.0","147.29675","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703500.0","1445000.0","162.19925","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703600.0","1445000.0","180.56606","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703700.0","1445000.0","200.26096","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703800.0","1445000.0","220.8118","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703900.0","1445000.0","240.14983","0.3","0.3","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704000.0","1445000.0","184.44683","4.7","4.7","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704100.0","1445000.0","191.62777","5.0","5.0","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704200.0","1445000.0","196.47122","0.9","0.9","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704300.0","1445000.0","264.27047","6.2","6.2","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704400.0","1445000.0","182.27963","6.7","6.7","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704500.0","1445000.0","169.62142","5.4","5.4","280.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704600.0","1445000.0","130.82296","0.4","0.4","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"704700.0","1445000.0","146.22398","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"704800.0","1445000.0","160.05497","0.0","0.0","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"704900.0","1445000.0","172.27038","0.0","16.0","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705000.0","1445000.0","180.39507","4.2","16.0","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705100.0","1445000.0","162.50093","9.0","9.0","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705200.0","1445000.0","167.27713","12.6","12.6","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705300.0","1445000.0","173.40781","11.9","11.9","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705400.0","1445000.0","205.28181","9.2","9.2","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705500.0","1445000.0","209.50812","9.2","9.2","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705600.0","1445000.0","213.88414","7.4","7.4","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705700.0","1445000.0","124.94985","8.4","8.4","280.0","1-HR","ALL","1ST","UCART1","14010520.0"
"705800.0","1445000.0","234.9174","7.3","7.3","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705900.0","1445000.0","238.51668","5.4","5.4","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706000.0","1445000.0","242.6674","5.8","5.8","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706100.0","1445000.0","247.41707","4.2","4.2","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706200.0","1445000.0","253.31881","5.0","5.0","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706300.0","1445000.0","260.01272","7.6","7.6","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706400.0","1445000.0","265.96912","7.2","7.2","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706500.0","1445000.0","271.2192","7.8","7.8","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706600.0","1445000.0","274.50959","6.5","6.5","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706700.0","1445000.0","273.47521","9.2","9.2","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706800.0","1445000.0","272.39585","9.3","9.3","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706900.0","1445000.0","271.33542","5.2","5.2","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707000.0","1445000.0","264.98371","4.0","4.0","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707100.0","1445000.0","256.80492","4.1","4.1","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707200.0","1445000.0","246.21307","3.0","3.0","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707300.0","1445000.0","234.47989","3.6","3.6","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707400.0","1445000.0","237.86765","6.0","6.0","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707500.0","1445000.0","221.99677","6.1","6.1","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707600.0","1445000.0","205.36964","7.3","7.3","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707700.0","1445000.0","187.52523","5.9","5.9","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707800.0","1445000.0","138.81157","5.3","5.3","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707900.0","1445000.0","123.95555","4.4","4.4","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
"708000.0","1445000.0","109.67297","6.2","6.2","280.0","1-HR","ALL","1ST","UCART1","14010307.0"
