"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","22.42181","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","24.03796","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","25.50389","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701400.0","1445000.0","26.5261","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701500.0","1445000.0","27.07129","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701600.0","1445000.0","27.11892","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701700.0","1445000.0","26.66326","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701800.0","1445000.0","25.72114","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701900.0","1445000.0","24.3403","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702000.0","1445000.0","17.06198","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702100.0","1445000.0","17.86927","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702200.0","1445000.0","18.68864","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702300.0","1445000.0","19.51836","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702400.0","1445000.0","20.35665","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702500.0","1445000.0","21.20159","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702600.0","1445000.0","22.05119","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702700.0","1445000.0","22.9755","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702800.0","1445000.0","26.16668","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702900.0","1445000.0","29.0386","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703000.0","1445000.0","31.56958","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703100.0","1445000.0","29.48378","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703200.0","1445000.0","30.46384","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703300.0","1445000.0","30.45109","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703400.0","1445000.0","92.64699","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703500.0","1445000.0","104.49577","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703600.0","1445000.0","118.50745","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703700.0","1445000.0","133.88654","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703800.0","1445000.0","149.39502","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703900.0","1445000.0","118.9176","0.3","0.3","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704000.0","1445000.0","118.02411","4.7","4.7","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704100.0","1445000.0","122.62166","5.0","5.0","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704200.0","1445000.0","132.03778","0.9","0.9","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704300.0","1445000.0","121.48927","6.2","6.2","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704400.0","1445000.0","116.81804","6.7","6.7","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704500.0","1445000.0","109.99314","5.4","5.4","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704600.0","1445000.0","103.1099","0.4","0.4","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704700.0","1445000.0","90.21303","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704800.0","1445000.0","76.21826","0.0","0.0","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704900.0","1445000.0","62.16261","0.0","16.0","320.0","1-HR","ALL","1ST","UCART1","14010221.0"
"705000.0","1445000.0","59.26027","4.2","16.0","320.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705100.0","1445000.0","57.75233","9.0","9.0","320.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705200.0","1445000.0","57.56605","12.6","12.6","320.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705300.0","1445000.0","58.19694","11.9","11.9","320.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705400.0","1445000.0","61.18082","9.2","9.2","320.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705500.0","1445000.0","63.68868","9.2","9.2","320.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705600.0","1445000.0","65.79986","7.4","7.4","320.0","1-HR","ALL","1ST","UCART1","14010219.0"
"705700.0","1445000.0","65.31946","8.4","8.4","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705800.0","1445000.0","67.47745","7.3","7.3","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705900.0","1445000.0","192.78865","5.4","5.4","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706000.0","1445000.0","197.69841","5.8","5.8","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706100.0","1445000.0","204.18624","4.2","4.2","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706200.0","1445000.0","209.14683","5.0","5.0","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706300.0","1445000.0","212.08077","7.6","7.6","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706400.0","1445000.0","217.47298","7.2","7.2","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706500.0","1445000.0","221.29513","7.8","7.8","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706600.0","1445000.0","226.00617","6.5","6.5","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706700.0","1445000.0","224.86027","9.2","9.2","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706800.0","1445000.0","224.57178","9.3","9.3","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"706900.0","1445000.0","225.80605","5.2","5.2","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707000.0","1445000.0","239.28611","4.0","4.0","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707100.0","1445000.0","232.30332","4.1","4.1","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707200.0","1445000.0","224.21563","3.0","3.0","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707300.0","1445000.0","213.57447","3.6","3.6","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707400.0","1445000.0","173.56744","6.0","6.0","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707500.0","1445000.0","162.74595","6.1","6.1","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707600.0","1445000.0","150.66464","7.3","7.3","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
"707700.0","1445000.0","139.01655","5.9","5.9","320.0","1-HR","ALL","1ST","UCART1","14010307.0"
