"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","99.58312","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","108.7181","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","112.5251","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701400.0","1445000.0","109.87781","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701500.0","1445000.0","99.77111","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701600.0","1445000.0","85.07154","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701700.0","1445000.0","68.81368","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701800.0","1445000.0","54.26438","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701900.0","1445000.0","56.95264","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702000.0","1445000.0","67.93278","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702100.0","1445000.0","81.02979","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702200.0","1445000.0","91.25496","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702300.0","1445000.0","95.8327","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702400.0","1445000.0","92.47971","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702500.0","1445000.0","81.2356","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702600.0","1445000.0","75.27556","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010503.0"
"702700.0","1445000.0","89.45232","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702800.0","1445000.0","111.77624","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702900.0","1445000.0","119.88307","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703000.0","1445000.0","128.31576","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703100.0","1445000.0","125.93778","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703200.0","1445000.0","92.69193","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010705.0"
"703300.0","1445000.0","91.76774","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010301.0"
"703400.0","1445000.0","93.48268","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010301.0"
"703500.0","1445000.0","75.72794","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010301.0"
"703600.0","1445000.0","62.51099","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010219.0"
"703700.0","1445000.0","97.68627","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010219.0"
"703800.0","1445000.0","96.82569","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010105.0"
"703900.0","1445000.0","93.98629","0.3","0.3","100.0","1-HR","ALL","1ST","UCART1","14010105.0"
"704000.0","1445000.0","87.35529","4.7","4.7","100.0","1-HR","ALL","1ST","UCART1","14010520.0"
"704100.0","1445000.0","110.83618","5.0","5.0","100.0","1-HR","ALL","1ST","UCART1","14010520.0"
"704200.0","1445000.0","117.34304","0.9","0.9","100.0","1-HR","ALL","1ST","UCART1","14010520.0"
"704300.0","1445000.0","105.12282","6.2","6.2","100.0","1-HR","ALL","1ST","UCART1","14010807.0"
"704400.0","1445000.0","116.26537","6.7","6.7","100.0","1-HR","ALL","1ST","UCART1","14010807.0"
"704500.0","1445000.0","89.42097","5.4","5.4","100.0","1-HR","ALL","1ST","UCART1","14010807.0"
"704600.0","1445000.0","95.39943","0.4","0.4","100.0","1-HR","ALL","1ST","UCART1","14010304.0"
"704700.0","1445000.0","105.27401","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010123.0"
"704800.0","1445000.0","99.86459","0.0","0.0","100.0","1-HR","ALL","1ST","UCART1","14010207.0"
"704900.0","1445000.0","92.69716","0.0","16.0","100.0","1-HR","ALL","1ST","UCART1","14010607.0"
"705000.0","1445000.0","90.36756","4.2","16.0","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"705100.0","1445000.0","91.45442","9.0","9.0","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"705200.0","1445000.0","92.31276","12.6","12.6","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"705300.0","1445000.0","99.26048","11.9","11.9","100.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705400.0","1445000.0","93.40391","9.2","9.2","100.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705500.0","1445000.0","96.39762","9.2","9.2","100.0","1-HR","ALL","1ST","UCART1","14010201.0"
"705600.0","1445000.0","110.5976","7.4","7.4","100.0","1-HR","ALL","1ST","UCART1","14010201.0"
"705700.0","1445000.0","110.08111","8.4","8.4","100.0","1-HR","ALL","1ST","UCART1","14010824.0"
"705800.0","1445000.0","110.02728","7.3","7.3","100.0","1-HR","ALL","1ST","UCART1","14010824.0"
"705900.0","1445000.0","112.50062","5.4","5.4","100.0","1-HR","ALL","1ST","UCART1","14010106.0"
"706000.0","1445000.0","99.60851","5.8","5.8","100.0","1-HR","ALL","1ST","UCART1","14010106.0"
"706100.0","1445000.0","90.31497","4.2","4.2","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"706200.0","1445000.0","89.16202","5.0","5.0","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"706300.0","1445000.0","94.30524","7.6","7.6","100.0","1-HR","ALL","1ST","UCART1","14010302.0"
"706400.0","1445000.0","98.24701","7.2","7.2","100.0","1-HR","ALL","1ST","UCART1","14010302.0"
"706500.0","1445000.0","93.68116","7.8","7.8","100.0","1-HR","ALL","1ST","UCART1","14010302.0"
"706600.0","1445000.0","98.68744","6.5","6.5","100.0","1-HR","ALL","1ST","UCART1","14010203.0"
"706700.0","1445000.0","107.93918","9.2","9.2","100.0","1-HR","ALL","1ST","UCART1","14010203.0"
"706800.0","1445000.0","107.04414","9.3","9.3","100.0","1-HR","ALL","1ST","UCART1","14010121.0"
"706900.0","1445000.0","107.8753","5.2","5.2","100.0","1-HR","ALL","1ST","UCART1","14010121.0"
"707000.0","1445000.0","101.4842","4.0","4.0","100.0","1-HR","ALL","1ST","UCART1","14010121.0"
"707100.0","1445000.0","104.15321","4.1","4.1","100.0","1-HR","ALL","1ST","UCART1","14010120.0"
"707200.0","1445000.0","104.54045","3.0","3.0","100.0","1-HR","ALL","1ST","UCART1","14010120.0"
"707300.0","1445000.0","98.70904","3.6","3.6","100.0","1-HR","ALL","1ST","UCART1","14010120.0"
"707400.0","1445000.0","87.85392","6.0","6.0","100.0","1-HR","ALL","1ST","UCART1","14010120.0"
"707500.0","1445000.0","76.20454","6.1","6.1","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"707600.0","1445000.0","79.50411","7.3","7.3","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"707700.0","1445000.0","83.56317","5.9","5.9","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"707800.0","1445000.0","146.88329","5.3","5.3","100.0","1-HR","ALL","1ST","UCART1","14010823.0"
"707900.0","1445000.0","144.08693","4.4","4.4","100.0","1-HR","ALL","1ST","UCART1","14010823.0"
"708000.0","1445000.0","138.48769","6.2","6.2","100.0","1-HR","ALL","1ST","UCART1","14010823.0"
"708100.0","1445000.0","121.15535","4.8","4.8","100.0","1-HR","ALL","1ST","UCART1","14010823.0"
"708200.0","1445000.0","107.46883","8.3","8.3","100.0","1-HR","ALL","1ST","UCART1","14010823.0"
"708300.0","1445000.0","89.54016","10.2","10.2","100.0","1-HR","ALL","1ST","UCART1","14010823.0"
"708400.0","1445000.0","81.06707","10.5","10.5","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"708500.0","1445000.0","73.5379","8.7","8.7","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"708600.0","1445000.0","68.82425","9.2","9.2","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"708700.0","1445000.0","74.56964","10.8","10.8","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"708800.0","1445000.0","61.33767","11.7","11.7","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"708900.0","1445000.0","54.29831","11.4","11.4","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"709000.0","1445000.0","51.83916","8.9","8.9","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"709100.0","1445000.0","48.78102","7.6","7.6","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"709200.0","1445000.0","45.51286","7.8","7.8","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"709300.0","1445000.0","42.48871","8.0","8.0","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"709400.0","1445000.0","39.93421","7.9","7.9","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
"709500.0","1445000.0","38.30236","7.8","7.8","100.0","1-HR","ALL","1ST","UCART1","14010309.0"
