"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","19.53204","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010311.0"
"701200.0","1445000.0","18.96556","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010311.0"
"701300.0","1445000.0","18.37684","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010311.0"
"701400.0","1445000.0","17.7707","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010311.0"
"701500.0","1445000.0","17.1496","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010311.0"
"701600.0","1445000.0","16.51697","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010311.0"
"701700.0","1445000.0","15.87546","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010311.0"
"701800.0","1445000.0","15.22479","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010311.0"
"701900.0","1445000.0","15.8375","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702000.0","1445000.0","16.64194","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702100.0","1445000.0","17.46183","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702200.0","1445000.0","18.29555","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702300.0","1445000.0","19.14136","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702400.0","1445000.0","19.99742","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702500.0","1445000.0","20.86176","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702600.0","1445000.0","21.73233","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702700.0","1445000.0","22.60697","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702800.0","1445000.0","23.48345","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"702900.0","1445000.0","24.35949","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"703000.0","1445000.0","25.23273","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"703100.0","1445000.0","26.10079","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"703200.0","1445000.0","26.96125","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"703300.0","1445000.0","27.81168","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"703400.0","1445000.0","28.64965","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"703500.0","1445000.0","29.47276","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"703600.0","1445000.0","30.27863","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"703700.0","1445000.0","31.06492","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"703800.0","1445000.0","31.82936","0.0","0.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"703900.0","1445000.0","32.56986","0.3","0.3","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"704000.0","1445000.0","33.28779","4.7","4.7","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"704100.0","1445000.0","33.97639","5.0","5.0","380.0","1-HR","ALL","1ST","UCART1","14010310.0"
"704200.0","1445000.0","35.38535","0.9","0.9","380.0","1-HR","ALL","1ST","UCART1","14010810.0"
"704300.0","1445000.0","37.70251","6.2","6.2","380.0","1-HR","ALL","1ST","UCART1","14010810.0"
"704400.0","1445000.0","39.92806","6.7","6.7","380.0","1-HR","ALL","1ST","UCART1","14010810.0"
"704500.0","1445000.0","42.01765","5.4","5.4","380.0","1-HR","ALL","1ST","UCART1","14010810.0"
"704600.0","1445000.0","43.94227","0.4","0.4","380.0","1-HR","ALL","1ST","UCART1","14010810.0"
