"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","48.6271","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","48.69456","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","46.52268","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010124.0"
"701400.0","1445000.0","44.12559","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010124.0"
"701500.0","1445000.0","28.02308","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701600.0","1445000.0","26.78516","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701700.0","1445000.0","29.94138","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"701800.0","1445000.0","35.99832","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"701900.0","1445000.0","41.65989","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702000.0","1445000.0","46.37229","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702100.0","1445000.0","49.69513","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702200.0","1445000.0","51.4127","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702300.0","1445000.0","51.6568","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702400.0","1445000.0","50.82782","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702500.0","1445000.0","49.55001","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702600.0","1445000.0","48.47032","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702700.0","1445000.0","48.11753","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702800.0","1445000.0","48.69437","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702900.0","1445000.0","50.2096","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703000.0","1445000.0","53.75425","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010220.0"
"703100.0","1445000.0","54.99451","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703200.0","1445000.0","57.04426","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703300.0","1445000.0","58.01585","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
"703400.0","1445000.0","57.03453","0.0","0.0","30.0","1-HR","ALL","1ST","UCART1","14010104.0"
