"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","139.39967","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","135.04812","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","131.24565","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701400.0","1445000.0","124.06916","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701500.0","1445000.0","112.56544","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701600.0","1445000.0","97.22416","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701700.0","1445000.0","80.39503","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701800.0","1445000.0","80.73573","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010104.0"
"701900.0","1445000.0","101.61405","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702000.0","1445000.0","116.80416","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702100.0","1445000.0","124.1214","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702200.0","1445000.0","123.47371","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702300.0","1445000.0","110.37735","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702400.0","1445000.0","98.49613","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010104.0"
"702500.0","1445000.0","99.85472","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010503.0"
"702600.0","1445000.0","116.71952","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010503.0"
"702700.0","1445000.0","125.36401","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010503.0"
"702800.0","1445000.0","156.39801","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702900.0","1445000.0","181.11118","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703000.0","1445000.0","199.93455","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703100.0","1445000.0","201.57845","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703200.0","1445000.0","183.60392","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703300.0","1445000.0","156.41987","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010301.0"
"703400.0","1445000.0","137.56372","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010301.0"
"703500.0","1445000.0","104.71823","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010301.0"
"703600.0","1445000.0","114.14611","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010219.0"
"703700.0","1445000.0","158.53168","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010219.0"
"703800.0","1445000.0","192.26613","0.0","0.0","140.0","1-HR","ALL","1ST","UCART1","14010219.0"
"703900.0","1445000.0","207.89567","0.3","0.3","140.0","1-HR","ALL","1ST","UCART1","14010219.0"
"704000.0","1445000.0","197.30525","4.7","4.7","140.0","1-HR","ALL","1ST","UCART1","14010219.0"
"704100.0","1445000.0","190.19575","5.0","5.0","140.0","1-HR","ALL","1ST","UCART1","14010520.0"
"704200.0","1445000.0","216.48802","0.9","0.9","140.0","1-HR","ALL","1ST","UCART1","14010520.0"
"704300.0","1445000.0","219.93828","6.2","6.2","140.0","1-HR","ALL","1ST","UCART1","14010520.0"
"704400.0","1445000.0","200.57823","6.7","6.7","140.0","1-HR","ALL","1ST","UCART1","14010819.0"
"704500.0","1445000.0","221.06874","5.4","5.4","140.0","1-HR","ALL","1ST","UCART1","14010819.0"
"704600.0","1445000.0","196.17264","0.4","0.4","140.0","1-HR","ALL","1ST","UCART1","14010819.0"
