"X","Y","AVERAGE CONC","ZELEV","ZHILL","ZFLAG","AVE","GRP","RANK","NET ID","DATE(CONC)"
"701100.0","1445000.0","157.74479","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701200.0","1445000.0","182.5074","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701300.0","1445000.0","179.61324","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701400.0","1445000.0","174.89095","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701500.0","1445000.0","169.69692","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701600.0","1445000.0","164.98774","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701700.0","1445000.0","161.32406","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701800.0","1445000.0","158.92307","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"701900.0","1445000.0","157.66676","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702000.0","1445000.0","157.07163","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702100.0","1445000.0","156.27881","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702200.0","1445000.0","154.01005","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702300.0","1445000.0","147.71956","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702400.0","1445000.0","137.30389","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702500.0","1445000.0","122.42243","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010602.0"
"702600.0","1445000.0","109.49047","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702700.0","1445000.0","129.51716","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702800.0","1445000.0","142.58004","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"702900.0","1445000.0","146.54677","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703000.0","1445000.0","141.93039","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703100.0","1445000.0","131.74836","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703200.0","1445000.0","120.50712","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703300.0","1445000.0","112.40206","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703400.0","1445000.0","110.13052","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703500.0","1445000.0","165.95037","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703600.0","1445000.0","180.94105","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703700.0","1445000.0","201.63736","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"703800.0","1445000.0","141.97737","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010220.0"
"703900.0","1445000.0","200.41702","0.3","0.3","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704000.0","1445000.0","220.34634","4.7","4.7","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704100.0","1445000.0","232.36929","5.0","5.0","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704200.0","1445000.0","234.32691","0.9","0.9","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704300.0","1445000.0","239.11421","6.2","6.2","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704400.0","1445000.0","232.1047","6.7","6.7","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704500.0","1445000.0","216.62294","5.4","5.4","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704600.0","1445000.0","192.13668","0.4","0.4","230.0","1-HR","ALL","1ST","UCART1","14010221.0"
"704700.0","1445000.0","200.68282","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010307.0"
"704800.0","1445000.0","217.20793","0.0","0.0","230.0","1-HR","ALL","1ST","UCART1","14010307.0"
"704900.0","1445000.0","229.62457","0.0","16.0","230.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705000.0","1445000.0","234.50508","4.2","16.0","230.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705100.0","1445000.0","236.63565","9.0","9.0","230.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705200.0","1445000.0","237.02924","12.6","12.6","230.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705300.0","1445000.0","234.04618","11.9","11.9","230.0","1-HR","ALL","1ST","UCART1","14010307.0"
"705400.0","1445000.0","227.83159","9.2","9.2","230.0","1-HR","ALL","1ST","UCART1","14010307.0"
